Unique Key,Collectors Name,Collecting Event,Start,Night Low (°F),End,Day High (°F),Precipitation (Yes/No),MMWR Week,Latitude,Longitute,County,City,Collection Site,Number of Traps,Collecting Method,Pool ID,Genus,Species,Number of Specimens,LAC Result,SLE Result,WNV Result,EEE Result,Adult Females,Adult Males,Collectors Organization,Test Result Date,ID Date,Location,Data Entrant,Date of Data Entry,,,,,,,,,,
1484,Joshua Hardesty,288,7/18/2017,66,7/19/2017,89,no,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1002,Culex,Culex restuans,7,Not Tested,Not Tested,Not Tested,Not Tested,7,0,Local Health Department (Berkeley),,8/9/2017,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1485,Joshua Hardesty,288,7/18/2017,66,7/19/2017,89,no,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1003,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,State,,8/9/2017,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1486,Joshua Hardesty,288,7/18/2017,66,7/19/2017,89,no,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,3,CDC Light Trap WITH dry ice,1004,Anopheles,Anopheles perplexens,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1487,Joshua Hardesty,288,7/18/2017,66,7/19/2017,89,no,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Gravid Trap,1001,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1488,Joshua Hardesty,288,7/18/2017,66,7/19/2017,89,no,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Gravid Trap,1001,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1489,Joshua Hardesty,288,7/18/2017,66,7/19/2017,89,no,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Gravid Trap,1002,Culex,Culex erraticus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1490,Joshua Hardesty,288,7/18/2017,66,7/19/2017,89,no,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Gravid Trap,1004,Anopheles,Anopheles quadrimaculatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1491,Joshua Hardesty,288,7/18/2017,66,7/19/2017,89,no,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1003,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1492,Joshua Hardesty,289,7/18/2017,66,7/19/2017,89,no,29,39.2645,-77.9759,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,1006,Aedes,Aedes triseriatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1493,Joshua Hardesty,289,7/18/2017,66,7/19/2017,89,no,29,39.2645,-77.9759,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,1007,Culex,Culex restuans,39,Negative,Negative,Negative,Negative,39,0,Local Health Department (Berkeley),8/17/2017,8/9/2017,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1494,Joshua Hardesty,290,7/19/2017,64,7/20/2017,97,no,29,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,2,CDC Light Trap WITH dry ice,1008,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1495,Joshua Hardesty,290,7/19/2017,64,7/20/2017,97,no,29,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,2,CDC Light Trap WITH dry ice,1008,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1496,Joshua Hardesty,290,7/19/2017,64,7/20/2017,97,no,29,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,2,CDC Gravid Trap,1008,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1497,Joshua Hardesty,290,7/19/2017,64,7/20/2017,97,no,29,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,2,CDC Gravid Trap,1008,Aedes,Aedes triseriatus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,8/9/2017,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1498,Joshua Hardesty,291,7/18/2017,66,7/19/2017,89,no,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1009,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1499,Joshua Hardesty,291,7/18/2017,66,7/19/2017,89,no,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1010,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1500,Joshua Hardesty,291,7/18/2017,66,7/19/2017,89,no,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1010,Aedes,Aedes spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1501,Joshua Hardesty,291,7/18/2017,66,7/19/2017,89,no,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1011,Anopheles,Anopheles punctipennis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1502,Joshua Hardesty,291,7/18/2017,66,7/19/2017,89,no,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1012,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1503,Joshua Hardesty,291,7/18/2017,66,7/19/2017,89,no,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1013,Uranotaenia,Uranotaenia sappharina,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1504,Joshua Hardesty,291,7/18/2017,66,7/19/2017,89,no,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,1009,Aedes,Aedes albopictus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,Local Health Department (Berkeley),,8/9/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1505,Joshua Hardesty,291,7/18/2017,66,7/19/2017,89,no,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,1010,Aedes,Aedes spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1506,Joshua Hardesty,292,7/18/2017,66,7/19/2017,89,no,29,39.2587,-77.807,Jefferson,Harpers Ferry,Rural site,2,CDC Light Trap WITH dry ice,1014,Aedes,Aedes spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Shannondale WIldlife Management Area, Co. Route 5/9, Harpers Ferry, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1507,Joshua Hardesty,292,7/18/2017,66,7/19/2017,89,no,29,39.2587,-77.807,Jefferson,Harpers Ferry,Rural site,2,CDC Light Trap WITH dry ice,1015,Aedes,Aedes japonicus,2,Not Tested,Not Tested,Not Tested,Not Tested,1,1,Local Health Department (Berkeley),,8/9/2017,"Shannondale WIldlife Management Area, Co. Route 5/9, Harpers Ferry, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1508,Joshua Hardesty,293,7/18/2017,66,7/19/2017,89,no,29,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1016,Aedes,Aedes vexans,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,Local Health Department (Berkeley),,8/9/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1509,Joshua Hardesty,293,7/18/2017,66,7/19/2017,89,no,29,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1017,Culex,Culex restuans,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),8/17/2017,8/9/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1510,Joshua Hardesty,293,7/18/2017,66,7/19/2017,89,no,29,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1016,Aedes,Aedes vexans,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,8/9/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1511,Joshua Hardesty,293,7/18/2017,66,7/19/2017,89,no,29,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,1017,Culex,Culex restuans,27,Negative,Negative,Negative,Negative,27,0,Local Health Department (Berkeley),8/17/2017,8/9/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1512,Joshua Hardesty,293,7/18/2017,66,7/19/2017,89,no,29,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1017,Culex,Culex restuans,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),8/17/2017,8/9/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1513,Joshua Hardesty,294,7/19/2017,64,7/20/2017,90,no,29,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,1018,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1514,Joshua Hardesty,295,7/19/2017,64,7/20/2017,90,no,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,1019,Anopheles,Anopheles quadrimaculatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1515,Joshua Hardesty,294,7/19/2017,64,7/20/2017,90,no,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,1020,Culex,Culex restuans,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),8/17/2017,8/9/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1516,Joshua Hardesty,294,7/19/2017,64,7/20/2017,90,no,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,1021,Uranotaenia,Uranotaenia sappharina,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1517,Joshua Hardesty,294,7/19/2017,64,7/20/2017,90,no,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,1022,Aedes,Aedes vexans,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,8/9/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1518,Joshua Hardesty,294,7/19/2017,64,7/20/2017,90,no,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,1020,Culex,Culex restuans,3,Negative,Negative,Negative,Negative,3,0,Local Health Department (Berkeley),8/17/2017,8/9/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1519,Joshua Hardesty,294,7/19/2017,64,7/20/2017,90,no,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Gravid Trap,1023,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1520,Joshua Hardesty,294,7/19/2017,64,7/20/2017,90,no,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Gravid Trap,1020,Culex,Culex restuans,40,Negative,Negative,Negative,Negative,40,0,Local Health Department (Berkeley),8/17/2017,8/9/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1521,Joshua Hardesty,295,7/19/2017,64,7/20/2017,90,no,29,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,1024,Aedes,Aedes trivittatus,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,Local Health Department (Berkeley),,8/9/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1522,Joshua Hardesty,295,7/19/2017,64,7/20/2017,90,no,29,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,1024,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1523,Joshua Hardesty,295,7/19/2017,64,7/20/2017,90,no,29,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,1025,Culex,Culex erraticus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1657,Joshua Hardesty,325,7/25/2017,61,7/26/2017,82,no,30,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Light Trap WITH dry ice,1121,Aedes,Aedes trivittatus,9,Negative,Negative,Negative,Negative,9,0,Local Health Department (Berkeley),8/25/2017,8/21/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1658,Joshua Hardesty,325,7/25/2017,61,7/26/2017,82,no,30,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Light Trap WITH dry ice,1121,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/21/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1659,Joshua Hardesty,325,7/25/2017,61,7/26/2017,82,no,30,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,1122,Aedes,Aedes albopictus,4,Not Tested,Not Tested,Not Tested,Not Tested,4,0,Local Health Department (Berkeley),,8/21/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1660,Joshua Hardesty,325,7/25/2017,61,7/26/2017,82,no,30,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,1123,Anopheles,Anopheles punctipennis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/21/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1661,Joshua Hardesty,325,7/25/2017,61,7/26/2017,82,no,30,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,1124,Culex,Culex restuans,4,Not Tested,Not Tested,Not Tested,Not Tested,4,0,Local Health Department (Berkeley),,8/21/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1662,Joshua Hardesty,326,7/25/2017,61,7/26/2017,82,no,30,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,1125,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/21/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1663,Joshua Hardesty,326,7/25/2017,61,7/26/2017,82,no,30,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,1125,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/21/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1664,Joshua Hardesty,326,7/25/2017,61,7/26/2017,82,no,30,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,1126,Anopheles,Anopheles punctipennis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/21/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1665,Joshua Hardesty,326,7/25/2017,61,7/26/2017,82,no,30,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,1125,Aedes,Aedes vexans,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,8/21/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1666,Joshua Hardesty,326,7/25/2017,61,7/26/2017,82,no,30,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,1127,Aedes,Aedes albopictus,4,Not Tested,Not Tested,Not Tested,Not Tested,4,0,Local Health Department (Berkeley),,8/21/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1667,Joshua Hardesty,327,7/25/2017,61,7/26/2017,82,no,30,39.5041,-77.8537,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,1128,Culex,Culex restuans,10,Negative,Negative,Negative,Negative,10,0,Local Health Department (Berkeley),8/25/2017,8/21/2017,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1668,Joshua Hardesty,327,7/25/2017,61,7/26/2017,82,no,30,39.5041,-77.8537,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,1129,Aedes,Aedes albopictus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,8/21/2017,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1669,Joshua Hardesty,328,7/27/2017,59,7/28/2017,84,no,30,39.6686,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,1131,Culex,Culex restuans,10,Negative,Negative,Negative,Negative,10,0,Local Health Department (Berkeley),8/25/2017,8/21/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1670,Joshua Hardesty,328,7/27/2017,59,7/28/2017,84,no,30,39.6686,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,1130,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/21/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1671,Joshua Hardesty,329,7/25/2017,61,7/26/2017,82,no,30,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,1132,Culex,Culex restuans,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,Local Health Department (Berkeley),,8/21/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1672,Joshua Hardesty,329,7/25/2017,61,7/26/2017,82,no,30,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,1133,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/21/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1673,Joshua Hardesty,329,7/25/2017,61,7/26/2017,82,no,30,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,1134,Aedes,Aedes albopictus,13,Negative,Negative,Negative,Negative,13,0,Local Health Department (Berkeley),8/25/2017,8/21/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1674,Joshua Hardesty,329,7/25/2017,61,7/26/2017,82,no,30,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1133,Aedes,Aedes triseriatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/21/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1675,Joshua Hardesty,329,7/25/2017,61,7/26/2017,82,no,30,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1134,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/21/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1676,Joshua Hardesty,330,7/25/2017,61,7/26/2017,82,no,30,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Light Trap WITH dry ice,1135,Anopheles,Anopheles quadrimaculatus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,Local Health Department (Berkeley),,8/27/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1677,Joshua Hardesty,330,7/25/2017,61,7/26/2017,82,no,30,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Light Trap WITH dry ice,1136,Culex,Culex erraticus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,8/21/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1678,Joshua Hardesty,330,7/25/2017,61,7/26/2017,82,no,30,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Gravid Trap,1137,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/21/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1679,Joshua Hardesty,330,7/25/2017,61,7/26/2017,82,no,30,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Gravid Trap,1136,Culex,Culex restuans,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,8/21/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
1680,Joshua Hardesty,331,7/25/2017,61,7/26/2017,82,no,30,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,1138,Culex,Culex restuans,17,Negative,Negative,Negative,Negative,17,0,Local Health Department (Berkeley),8/25/2017,8/21/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/27/2017,,,,,,,,,,
